player,turn,p1_draws,p2_draws,hand,stop_prob,draw_prob,visits,forced
2,7,4,3,1-1-4-7,0.0010877447425670776,0.9989122552574329,1379,
2,7,4,3,1-1-4-8,0.007624079185198472,0.9923759208148015,831,
2,7,4,3,1-1-4-9,0.0021598272138228943,0.9978401727861771,463,
2,7,4,3,1-1-5-10,0.010526315789473684,0.9894736842105263,285,
2,7,4,3,1-1-5-5,0.5721368084230835,0.4278631915769166,752,
2,7,4,3,1-1-5-6,0.0008025682182985554,0.9991974317817014,1869,
2,7,4,3,1-1-5-7,0.022778824895391424,0.9772211751046085,1393,
2,7,4,3,1-1-5-8,0.0030193236714975845,0.9969806763285024,828,
2,7,4,3,1-1-5-9,0.003676470588235294,0.9963235294117647,408,
2,7,4,3,1-1-6-10,0.00939643140460237,0.9906035685953977,271,
2,7,4,3,1-1-6-6,0.000744047619047619,0.9992559523809523,672,
2,7,4,3,1-1-6-7,0.000700770847932726,0.9992992291520673,1427,
2,7,4,3,1-1-6-8,0.0012391573729863693,0.9987608426270136,807,
2,7,4,3,1-1-6-9,0.006711409395973154,0.9932885906040269,447,
2,7,4,3,1-1-7-10,0.014388489208633094,0.9856115107913669,278,
2,7,4,3,1-1-7-7,0.010037939386054394,0.9899620606139456,430,
2,7,4,3,1-1-7-8,0.0005834305717619603,0.9994165694282381,857,
2,7,4,3,1-1-7-9,0.007228915662650603,0.9927710843373494,415,
2,7,4,3,1-1-8-10,0.0017857142857142857,0.9982142857142857,280,
2,7,4,3,1-1-8-8,0.0034482758620689655,0.996551724137931,290,
2,7,4,3,1-1-8-9,0.01006422305764411,0.9899357769423559,399,
2,7,4,3,1-1-9-10,0.02728544776119403,0.972714552238806,268,
2,7,4,3,1-1-9-9,0.06546544452197856,0.9345345554780214,137,
2,7,4,3,1-10-10-10,0.0,1.0,186,DRAW
2,7,4,3,1-2-10-10,0.008045977011494253,0.9919540229885058,435,
2,7,4,3,1-2-2-10,0.07348414834134662,0.9265158516586535,257,
2,7,4,3,1-2-2-2,0.08865489130434782,0.9113451086956522,736,
2,7,4,3,1-2-2-3,0.997864140898629,0.002135859101370981,3801,
2,7,4,3,1-2-2-4,0.9123016425281685,0.0876983574718315,2937,
2,7,4,3,1-2-2-5,0.39762853436370293,0.602371465636297,2127,
2,7,4,3,1-2-2-6,0.004205838693715982,0.9957941613062841,2021,
2,7,4,3,1-2-2-7,0.07104479946114928,0.9289552005388507,1425,
2,7,4,3,1-2-2-8,0.024281855797751842,0.9757181442022482,863,
2,7,4,3,1-2-2-9,0.05644713772646915,0.943552862273531,438,
2,7,4,3,1-2-3-10,0.002728512960436562,0.9972714870395635,733,
2,7,4,3,1-2-3-3,0.5350703265621369,0.4649296734378631,3541,
2,7,4,3,1-2-3-4,0.9861572365003386,0.013842763499661435,7433,
2,7,4,3,1-2-3-5,0.5457673600312266,0.4542326399687734,6051,
2,7,4,3,1-2-3-6,0.06821052383341619,0.9317894761665838,4857,
2,7,4,3,1-2-3-7,0.009005902479444435,0.9909940975205556,3812,
2,7,4,3,1-2-3-8,0.003930131004366812,0.9960698689956332,2290,
2,7,4,3,1-2-3-9,0.02699353448275862,0.9730064655172413,1160,
2,7,4,3,1-2-4-10,0.0030075187969924814,0.9969924812030075,665,
2,7,4,3,1-2-4-4,0.9856097369997139,0.01439026300028616,2595,
2,7,4,3,1-2-4-5,0.9242300757087135,0.07576992429128646,5886,
2,7,4,3,1-2-4-6,0.07618846884892806,0.923811531151072,4404,
2,7,4,3,1-2-4-7,0.007509598039952017,0.992490401960048,3791,
2,7,4,3,1-2-4-8,0.0008956560680698612,0.9991043439319302,2233,
2,7,4,3,1-2-4-9,0.0008849557522123894,0.9991150442477876,1130,
2,7,4,3,1-2-5-10,0.02823835348506401,0.971761646514936,703,
2,7,4,3,1-2-5-5,0.626787055462283,0.373212944537717,2021,
2,7,4,3,1-2-5-6,0.0027100271002710027,0.997289972899729,4797,
2,7,4,3,1-2-5-7,0.00026226068712300026,0.999737739312877,3813,
2,7,4,3,1-2-5-8,0.0006793478260869565,0.9993206521739131,2208,
2,7,4,3,1-2-5-9,0.0008382229673093043,0.9991617770326907,1193,
2,7,4,3,1-2-6-10,0.0006784260515603799,0.9993215739484396,737,
2,7,4,3,1-2-6-6,0.002297090352220521,0.9977029096477795,1959,
2,7,4,3,1-2-6-7,0.0001352447930754666,0.9998647552069245,3697,
2,7,4,3,1-2-6-8,0.000878348704435661,0.9991216512955643,2277,
2,7,4,3,1-2-6-9,0.0008787346221441124,0.9991212653778558,1138,
2,7,4,3,1-2-7-10,0.006024096385542169,0.9939759036144579,664,
2,7,4,3,1-2-7-7,0.0011406844106463879,0.9988593155893536,1315,
2,7,4,3,1-2-7-8,0.002273760800363802,0.9977262391996362,2199,
2,7,4,3,1-2-7-9,0.0013043478260869566,0.9986956521739131,1150,
2,7,4,3,1-2-8-10,0.00370919881305638,0.9962908011869436,674,
2,7,4,3,1-2-8-8,0.0020920502092050207,0.997907949790795,717,
2,7,4,3,1-2-8-9,0.0049504950495049506,0.995049504950495,1111,
2,7,4,3,1-2-9-10,0.006550218340611353,0.9934497816593887,687,
2,7,4,3,1-2-9-9,0.007204610951008645,0.9927953890489913,347,
2,7,4,3,1-3-10-10,0.0012531328320802004,0.9987468671679198,399,
2,7,4,3,1-3-3-10,0.001968503937007874,0.9980314960629921,254,
2,7,4,3,1-3-3-3,0.8647374933204258,0.13526250667957415,531,
2,7,4,3,1-3-3-4,0.9319988508119713,0.06800114918802862,2758,
2,7,4,3,1-3-3-5,0.7120914584745868,0.2879085415254132,2162,
2,7,4,3,1-3-3-6,0.0002536783358701167,0.9997463216641299,1971,
2,7,4,3,1-3-3-7,0.0017985611510791368,0.9982014388489209,1390,
2,7,4,3,1-3-3-8,0.03394049466309301,0.966059505336907,834,
2,7,4,3,1-3-3-9,0.003246753246753247,0.9967532467532467,462,
2,7,4,3,1-3-4-10,0.0007032348804500703,0.9992967651195499,711,
2,7,4,3,1-3-4-4,0.9948559756394186,0.0051440243605814055,2637,
2,7,4,3,1-3-4-5,0.8801627828772924,0.11983721712270758,6321,
2,7,4,3,1-3-4-6,0.002334801762114537,0.9976651982378854,4540,
2,7,4,3,1-3-4-7,0.00347633676521063,0.9965236632347894,3840,
2,7,4,3,1-3-4-8,0.011702996608957171,0.9882970033910428,2230,
2,7,4,3,1-3-4-9,0.0021168501270110076,0.997883149872989,1181,
2,7,4,3,1-3-5-10,0.0035714285714285713,0.9964285714285713,660,
2,7,4,3,1-3-5-5,0.8670915843347422,0.1329084156652578,2050,
2,7,4,3,1-3-5-6,0.0003061849357011635,0.9996938150642989,4899,
2,7,4,3,1-3-5-7,0.0005330490405117271,0.9994669509594882,3752,
2,7,4,3,1-3-5-8,0.001533272002453235,0.9984667279975467,2174,
2,7,4,3,1-3-5-9,0.002926421404682274,0.9970735785953178,1196,
2,7,4,3,1-3-6-10,0.005625879043600563,0.9943741209563994,711,
2,7,4,3,1-3-6-6,0.0012787723785166241,0.9987212276214834,1955,
2,7,4,3,1-3-6-7,0.0009575923392612859,0.9990424076607387,3655,
2,7,4,3,1-3-6-8,0.002896613190730838,0.9971033868092691,2244,
2,7,4,3,1-3-6-9,0.001694915254237288,0.9983050847457627,1180,
2,7,4,3,1-3-7-10,0.01083815028901734,0.9891618497109826,692,
2,7,4,3,1-3-7-7,0.0008156606851549756,0.9991843393148451,1226,
2,7,4,3,1-3-7-8,0.0018206645425580337,0.998179335457442,2197,
2,7,4,3,1-3-7-9,0.0016625103906899418,0.99833748960931,1203,
2,7,4,3,1-3-8-10,0.0013623978201634877,0.9986376021798365,734,
2,7,4,3,1-3-8-8,0.0026666666666666666,0.9973333333333333,750,
2,7,4,3,1-3-8-9,0.0034628378378378385,0.9965371621621623,1184,
2,7,4,3,1-3-9-10,0.0029498525073746312,0.9970501474926253,678,
2,7,4,3,1-3-9-9,0.0056657223796034,0.9943342776203966,353,
2,7,4,3,1-4-10-10,0.002570694087403599,0.9974293059125964,389,
2,7,4,3,1-4-4-10,0.025089605734767026,0.974910394265233,279,
2,7,4,3,1-4-4-4,0.8285325574274501,0.17146744257254984,408,
2,7,4,3,1-4-4-5,0.9979619565217391,0.0020380434782608695,2208,
2,7,4,3,1-4-4-6,0.19914619148603044,0.8008538085139696,1672,
2,7,4,3,1-4-4-7,0.015398937262309056,0.9846010627376909,1385,
2,7,4,3,1-4-4-8,0.003132832080200501,0.9968671679197995,798,
2,7,4,3,1-4-4-9,0.0010638297872340426,0.9989361702127659,470,
2,7,4,3,1-4-5-10,0.003012228390925625,0.9969877716090744,674,
2,7,4,3,1-4-5-5,0.8904782339735031,0.10952176602649678,2067,
2,7,4,3,1-4-5-6,0.005612395881659308,0.9943876041183407,5273,
2,7,4,3,1-4-5-7,0.0001385809312638581,0.9998614190687362,3608,
2,7,4,3,1-4-5-8,0.00022232103156958648,0.9997776789684304,2249,
2,7,4,3,1-4-5-9,0.003826530612244898,0.9961734693877551,1176,
2,7,4,3,1-4-6-10,0.001430615164520744,0.9985693848354793,699,
2,7,4,3,1-4-6-6,0.008688098384227315,0.9913119016157727,1710,
2,7,4,3,1-4-6-7,0.011807210889322507,0.9881927891106775,3714,
2,7,4,3,1-4-6-8,0.004091928251121076,0.995908071748879,2230,
2,7,4,3,1-4-6-9,0.002206531332744925,0.997793468667255,1133,
2,7,4,3,1-4-7-10,0.0007062146892655367,0.9992937853107344,708,
2,7,4,3,1-4-7-7,0.004766792236195361,0.9952332077638046,1222,
2,7,4,3,1-4-7-8,0.0013410818059901655,0.9986589181940099,2237,
2,7,4,3,1-4-7-9,0.000432152117545376,0.9995678478824547,1157,
2,7,4,3,1-4-8-10,0.0021551724137931034,0.9978448275862069,696,
2,7,4,3,1-4-8-8,0.005361930294906166,0.9946380697050938,746,
2,7,4,3,1-4-8-9,0.001323918799646955,0.998676081200353,1133,
2,7,4,3,1-4-9-10,0.004178272980501393,0.9958217270194986,718,
2,7,4,3,1-4-9-9,0.003826530612244898,0.9961734693877551,392,
2,7,4,3,1-5-10-10,0.0,1.0,403,DRAW
2,7,4,3,1-5-5-10,0.001838235294117647,0.9981617647058824,272,
2,7,4,3,1-5-5-5,0.40830737490798913,0.5916926250920108,310,
2,7,4,3,1-5-5-6,0.00027218290691344586,0.9997278170930866,1837,
2,7,4,3,1-5-5-7,0.0011511895625479663,0.998848810437452,1303,
2,7,4,3,1-5-5-8,0.0023781212841854932,0.9976218787158145,841,
2,7,4,3,1-5-5-9,0.0010964912280701754,0.9989035087719298,456,
2,7,4,3,1-5-6-10,0.0007598784194528875,0.9992401215805471,658,
2,7,4,3,1-5-6-6,0.0015120967741935483,0.9984879032258065,1984,
2,7,4,3,1-5-6-7,0.0018776824034334764,0.9981223175965666,3728,
2,7,4,3,1-5-6-8,0.01243811221263012,0.9875618877873698,2262,
2,7,4,3,1-5-6-9,0.0035971223021582736,0.9964028776978417,1112,
2,7,4,3,1-5-7-10,0.0035511363636363635,0.9964488636363636,704,
2,7,4,3,1-5-7-7,0.0040650406504065045,0.9959349593495935,1230,
2,7,4,3,1-5-7-8,0.0009341429238673517,0.9990658570761326,2141,
2,7,4,3,1-5-7-9,0.000864304235090752,0.9991356957649092,1157,
2,7,4,3,1-5-8-10,0.0021008403361344537,0.9978991596638656,714,
2,7,4,3,1-5-8-8,0.007607192254495159,0.9923928077455049,723,
2,7,4,3,1-5-8-9,0.006404391582799634,0.9935956084172004,1093,
2,7,4,3,1-5-9-10,0.011922503725782414,0.9880774962742176,671,
2,7,4,3,1-5-9-9,0.0013054830287206266,0.9986945169712794,383,
2,7,4,3,1-6-10-10,0.0,1.0,367,DRAW
2,7,4,3,1-6-6-10,0.02727272727272727,0.9727272727272728,275,
2,7,4,3,1-6-6-6,0.13815046598507455,0.8618495340149255,304,
2,7,4,3,1-6-6-7,0.001056338028169014,0.9989436619718309,1420,
2,7,4,3,1-6-6-8,0.0012468827930174563,0.9987531172069826,802,
2,7,4,3,1-6-6-9,0.01126126126126126,0.9887387387387387,444,
2,7,4,3,1-6-7-10,0.0030165912518853697,0.9969834087481146,663,
2,7,4,3,1-6-7-7,0.000777000777000777,0.9992229992229992,1287,
2,7,4,3,1-6-7-8,0.0011301989150090416,0.9988698010849909,2212,
2,7,4,3,1-6-7-9,0.003147482014388489,0.9968525179856115,1112,
2,7,4,3,1-6-8-10,0.0007052186177715092,0.9992947813822285,709,
2,7,4,3,1-6-8-8,0.006224066390041493,0.9937759336099585,723,
2,7,4,3,1-6-8-9,0.0008968609865470852,0.9991031390134529,1115,
2,7,4,3,1-6-9-10,0.0,1.0,673,DRAW
2,7,4,3,1-6-9-9,0.0014619883040935672,0.9985380116959064,342,
2,7,4,3,1-7-10-10,0.0,1.0,402,DRAW
2,7,4,3,1-7-7-10,0.004048582995951417,0.9959514170040485,247,
2,7,4,3,1-7-7-7,0.007352941176470588,0.9926470588235294,204,
2,7,4,3,1-7-7-8,0.020807453416149067,0.9791925465838509,805,
2,7,4,3,1-7-7-9,0.006756756756756757,0.9932432432432432,444,
2,7,4,3,1-7-8-10,0.0,1.0,681,DRAW
2,7,4,3,1-7-8-8,0.000727802037845706,0.9992721979621543,687,
2,7,4,3,1-7-8-9,0.0035555555555555557,0.9964444444444445,1125,
2,7,4,3,1-7-9-10,0.0,1.0,708,DRAW
2,7,4,3,1-7-9-9,0.0,1.0,348,DRAW
2,7,4,3,1-8-10-10,0.0,1.0,371,DRAW
2,7,4,3,1-8-8-10,0.0,1.0,289,DRAW
2,7,4,3,1-8-8-8,0.005,0.995,100,
2,7,4,3,1-8-8-9,0.0,1.0,461,DRAW
2,7,4,3,1-8-9-10,0.0,1.0,660,DRAW
2,7,4,3,1-8-9-9,0.0,1.0,340,DRAW
2,7,4,3,1-9-10-10,0.0,1.0,445,DRAW
2,7,4,3,1-9-9-10,0.0,1.0,240,DRAW
2,7,4,3,1-9-9-9,0.0,1.0,47,DRAW
2,7,4,3,10-10-10-10,0.0,1.0,54,DRAW
2,7,4,3,2-10-10-10,0.0,1.0,172,DRAW
2,7,4,3,2-2-10-10,0.015037593984962405,0.9849624060150376,133,
2,7,4,3,2-2-2-10,0.7942180973535159,0.2057819026464841,48,
2,7,4,3,2-2-2-2,0.75,0.25,54,
2,7,4,3,2-2-2-3,0.5384407674109779,0.46155923258902215,581,
2,7,4,3,2-2-2-4,0.8681515958447543,0.13184840415524568,470,
2,7,4,3,2-2-2-5,0.9950248756218906,0.004975124378109453,402,
2,7,4,3,2-2-2-6,0.35083655701329725,0.6491634429867027,298,
2,7,4,3,2-2-2-7,0.07053268191408639,0.9294673180859137,246,
2,7,4,3,2-2-2-8,0.09181034482758621,0.9081896551724138,145,
2,7,4,3,2-2-2-9,0.012195121951219513,0.9878048780487805,82,
2,7,4,3,2-2-3-10,0.05970149253731343,0.9402985074626866,268,
2,7,4,3,2-2-3-3,0.9968487394957983,0.0031512605042016808,1428,
2,7,4,3,2-2-3-4,0.6812660824256738,0.31873391757432634,2707,
2,7,4,3,2-2-3-5,0.9990978800180425,0.0009021199819576004,2217,
2,7,4,3,2-2-3-6,0.3898977558710268,0.6101022441289732,1683,
2,7,4,3,2-2-3-7,0.014379935391241924,0.9856200646087581,1393,
2,7,4,3,2-2-3-8,0.01402439024390244,0.9859756097560975,820,
2,7,4,3,2-2-3-9,0.003432494279176201,0.9965675057208238,437,
2,7,4,3,2-2-4-10,0.001953125,0.998046875,256,
2,7,4,3,2-2-4-4,0.9994949494949495,0.000505050505050505,990,
2,7,4,3,2-2-4-5,0.9875692312929296,0.012430768707070411,2184,
2,7,4,3,2-2-4-6,0.08070234713145688,0.9192976528685431,1689,
2,7,4,3,2-2-4-7,0.021810899884444318,0.9781891001155557,1429,
2,7,4,3,2-2-4-8,0.001303780964797914,0.9986962190352021,767,
2,7,4,3,2-2-4-9,0.0022988505747126436,0.9977011494252873,435,
2,7,4,3,2-2-5-10,0.018315018315018316,0.9816849816849816,273,
2,7,4,3,2-2-5-5,0.9694300844170232,0.030569915582976802,745,
2,7,4,3,2-2-5-6,0.03106642553281624,0.9689335744671838,1771,
2,7,4,3,2-2-5-7,0.0038050591714817875,0.9961949408285183,1385,
2,7,4,3,2-2-5-8,0.009902031547498698,0.9900979684525013,801,
2,7,4,3,2-2-5-9,0.002583979328165375,0.9974160206718347,387,
2,7,4,3,2-2-6-10,0.003875968992248062,0.9961240310077519,258,
2,7,4,3,2-2-6-6,0.0038284839203675345,0.9961715160796325,653,
2,7,4,3,2-2-6-7,0.0014958863126402393,0.9985041136873598,1337,
2,7,4,3,2-2-6-8,0.0037128712871287127,0.9962871287128713,808,
2,7,4,3,2-2-6-9,0.0048543689320388345,0.9951456310679612,412,
2,7,4,3,2-2-7-10,0.025896414342629483,0.9741035856573705,251,
2,7,4,3,2-2-7-7,0.10157095960105879,0.8984290403989412,432,
2,7,4,3,2-2-7-8,0.0025348542458808617,0.9974651457541192,789,
2,7,4,3,2-2-7-9,0.02621449615351346,0.9737855038464865,434,
2,7,4,3,2-2-8-10,0.004291845493562232,0.9957081545064378,233,
2,7,4,3,2-2-8-8,0.02491103202846975,0.9750889679715302,281,
2,7,4,3,2-2-8-9,0.019392464450942806,0.9806075355490572,389,
2,7,4,3,2-2-9-10,0.04428558489439621,0.9557144151056037,228,
2,7,4,3,2-2-9-9,0.01048951048951049,0.9895104895104895,143,
2,7,4,3,2-3-10-10,0.002577319587628866,0.9974226804123711,388,
2,7,4,3,2-3-3-10,0.0072992700729927005,0.9927007299270073,274,
2,7,4,3,2-3-3-3,0.882503438748828,0.11749656125117208,527,
2,7,4,3,2-3-3-4,0.998717478930011,0.001282521069989007,2729,
2,7,4,3,2-3-3-5,0.9733970251082625,0.026602974891737494,2149,
2,7,4,3,2-3-3-6,0.0024906600249066002,0.9975093399750934,1606,
2,7,4,3,2-3-3-7,0.0024896265560165973,0.9975103734439834,1205,
2,7,4,3,2-3-3-8,0.011530292029453309,0.9884697079705468,758,
2,7,4,3,2-3-3-9,0.004310344827586207,0.9956896551724138,464,
2,7,4,3,2-3-4-10,0.004827586206896552,0.9951724137931034,725,
2,7,4,3,2-3-4-4,0.9250275036397334,0.07497249636026651,2605,
2,7,4,3,2-3-4-5,0.926479102911671,0.07352089708832905,5769,
2,7,4,3,2-3-4-6,0.0003354203935599284,0.9996645796064401,4472,
2,7,4,3,2-3-4-7,0.008959830477243413,0.9910401695227566,3618,
2,7,4,3,2-3-4-8,0.0036808541993221073,0.9963191458006778,2148,
2,7,4,3,2-3-4-9,0.004729148753224419,0.9952708512467756,1163,
2,7,4,3,2-3-5-10,0.0028089887640449437,0.9971910112359551,712,
2,7,4,3,2-3-5-5,0.933657896884477,0.06634210311552301,2076,
2,7,4,3,2-3-5-6,0.005268156696756875,0.994731843303243,4787,
2,7,4,3,2-3-5-7,0.001343713886748844,0.9986562861132512,3776,
2,7,4,3,2-3-5-8,0.0006504770164787511,0.9993495229835212,2306,
2,7,4,3,2-3-5-9,0.0004347826086956522,0.9995652173913043,1150,
2,7,4,3,2-3-6-10,0.04510384782464561,0.9548961521753544,732,
2,7,4,3,2-3-6-6,0.008432821678984279,0.9915671783210158,1759,
2,7,4,3,2-3-6-7,0.0011907912146070388,0.9988092087853929,3779,
2,7,4,3,2-3-6-8,0.0004514672686230248,0.999548532731377,2215,
2,7,4,3,2-3-6-9,0.03170214655083086,0.9682978534491692,1125,
2,7,4,3,2-3-7-10,0.0048052604957005566,0.9951947395042995,659,
2,7,4,3,2-3-7-7,0.004661656636089486,0.9953383433639105,1203,
2,7,4,3,2-3-7-8,0.001359311282283643,0.9986406887177164,2207,
2,7,4,3,2-3-7-9,0.0027149321266968325,0.9972850678733032,1105,
2,7,4,3,2-3-8-10,0.000794912559618442,0.9992050874403816,629,
2,7,4,3,2-3-8-8,0.0045045045045045045,0.9954954954954955,666,
2,7,4,3,2-3-8-9,0.001323918799646955,0.998676081200353,1133,
2,7,4,3,2-3-9-10,0.002962962962962963,0.997037037037037,675,
2,7,4,3,2-3-9-9,0.0014492753623188406,0.9985507246376811,345,
2,7,4,3,2-4-10-10,0.0,1.0,394,DRAW
2,7,4,3,2-4-4-10,0.005905511811023622,0.9940944881889764,254,
2,7,4,3,2-4-4-4,0.5386446980068553,0.4613553019931446,415,
2,7,4,3,2-4-4-5,0.9474608023437182,0.05253919765628171,2131,
2,7,4,3,2-4-4-6,0.8025523077513804,0.19744769224861963,1621,
2,7,4,3,2-4-4-7,0.0007037297677691766,0.9992962702322308,1421,
2,7,4,3,2-4-4-8,0.001201923076923077,0.9987980769230769,832,
2,7,4,3,2-4-4-9,0.0011135857461024498,0.9988864142538976,449,
2,7,4,3,2-4-5-10,0.005028735632183908,0.9949712643678161,696,
2,7,4,3,2-4-5-5,0.86235661433417,0.13764338566583006,2108,
2,7,4,3,2-4-5-6,0.0006987422639249351,0.999301257736075,5009,
2,7,4,3,2-4-5-7,0.002328767123287671,0.9976712328767123,3650,
2,7,4,3,2-4-5-8,0.001129177958446251,0.9988708220415538,2214,
2,7,4,3,2-4-5-9,0.0017467248908296944,0.9982532751091703,1145,
2,7,4,3,2-4-6-10,0.005539143279172821,0.9944608567208272,677,
2,7,4,3,2-4-6-6,0.0010465724751439038,0.998953427524856,1911,
2,7,4,3,2-4-6-7,0.015264586438790037,0.9847354135612099,3670,
2,7,4,3,2-4-6-8,0.001155802126675913,0.9988441978733241,2163,
2,7,4,3,2-4-6-9,0.004824561403508772,0.9951754385964913,1140,
2,7,4,3,2-4-7-10,0.0021770682148040637,0.997822931785196,689,
2,7,4,3,2-4-7-7,0.002329192546583851,0.9976708074534162,1288,
2,7,4,3,2-4-7-8,0.01032682705401725,0.9896731729459828,2203,
2,7,4,3,2-4-7-9,0.002334267040149393,0.9976657329598506,1071,
2,7,4,3,2-4-8-10,0.0050798258345428155,0.9949201741654572,689,
2,7,4,3,2-4-8-8,0.00523168908819133,0.9947683109118086,669,
2,7,4,3,2-4-8-9,0.0004393673110720562,0.9995606326889279,1138,
2,7,4,3,2-4-9-10,0.004137931034482759,0.9958620689655172,725,
2,7,4,3,2-4-9-9,0.00819672131147541,0.9918032786885246,366,
2,7,4,3,2-5-10-10,0.0,1.0,432,DRAW
2,7,4,3,2-5-5-10,0.010121457489878543,0.9898785425101214,247,
2,7,4,3,2-5-5-5,0.7205780606183371,0.27942193938166304,295,
2,7,4,3,2-5-5-6,0.004886737709906489,0.9951132622900936,1671,
2,7,4,3,2-5-5-7,0.0017946877243359654,0.998205312275664,1393,
2,7,4,3,2-5-5-8,0.0018610421836228288,0.9981389578163772,806,
2,7,4,3,2-5-5-9,0.02926829268292683,0.9707317073170731,410,
2,7,4,3,2-5-6-10,0.009461426491994178,0.9905385735080058,687,
2,7,4,3,2-5-6-6,0.01629303876239444,0.9837069612376056,1766,
2,7,4,3,2-5-6-7,0.002498611882287618,0.9975013881177124,3602,
2,7,4,3,2-5-6-8,0.00023596035865974517,0.9997640396413403,2119,
2,7,4,3,2-5-6-9,0.0026292725679228747,0.9973707274320771,1141,
2,7,4,3,2-5-7-10,0.008029197080291971,0.9919708029197081,685,
2,7,4,3,2-5-7-7,0.002916666666666667,0.9970833333333333,1200,
2,7,4,3,2-5-7-8,0.004565226071863124,0.995434773928137,2177,
2,7,4,3,2-5-7-9,0.001328609388839681,0.9986713906111603,1129,
2,7,4,3,2-5-8-10,0.0007342143906020558,0.9992657856093979,681,
2,7,4,3,2-5-8-8,0.0007022471910112359,0.9992977528089888,712,
2,7,4,3,2-5-8-9,0.0008904719501335708,0.9991095280498664,1123,
2,7,4,3,2-5-9-10,0.0,1.0,640,DRAW
2,7,4,3,2-5-9-9,0.02540106951871658,0.9745989304812834,374,
2,7,4,3,2-6-10-10,0.0,1.0,358,DRAW
2,7,4,3,2-6-6-10,0.002127659574468085,0.997872340425532,235,
2,7,4,3,2-6-6-6,0.006802721088435374,0.9931972789115646,294,
2,7,4,3,2-6-6-7,0.021779794375174362,0.9782202056248256,1371,
2,7,4,3,2-6-6-8,0.033247766365213614,0.9667522336347864,805,
2,7,4,3,2-6-6-9,0.0024390243902439024,0.9975609756097561,410,
2,7,4,3,2-6-7-10,0.002435064935064935,0.997564935064935,616,
2,7,4,3,2-6-7-7,0.0003946329913180742,0.999605367008682,1267,
2,7,4,3,2-6-7-8,0.002277904328018223,0.9977220956719818,2195,
2,7,4,3,2-6-7-9,0.003116651825467498,0.9968833481745325,1123,
2,7,4,3,2-6-8-10,0.0,1.0,652,DRAW
2,7,4,3,2-6-8-8,0.011643835616438357,0.9883561643835617,730,
2,7,4,3,2-6-8-9,0.00390625,0.99609375,1152,
2,7,4,3,2-6-9-10,0.0,1.0,696,DRAW
2,7,4,3,2-6-9-9,0.0,1.0,310,DRAW
2,7,4,3,2-7-10-10,0.0,1.0,437,DRAW
2,7,4,3,2-7-7-10,0.0,1.0,247,DRAW
2,7,4,3,2-7-7-7,0.002824858757062147,0.9971751412429378,177,
2,7,4,3,2-7-7-8,0.007634575569358181,0.9923654244306418,812,
2,7,4,3,2-7-7-9,0.016203703703703703,0.9837962962962963,432,
2,7,4,3,2-7-8-10,0.0,1.0,642,DRAW
2,7,4,3,2-7-8-8,0.005763688760806916,0.9942363112391931,694,
2,7,4,3,2-7-8-9,0.0,1.0,1083,DRAW
2,7,4,3,2-7-9-10,0.0,1.0,658,DRAW
2,7,4,3,2-7-9-9,0.0,1.0,318,DRAW
2,7,4,3,2-8-10-10,0.0,1.0,388,DRAW
2,7,4,3,2-8-8-10,0.0,1.0,269,DRAW
2,7,4,3,2-8-8-8,0.0,1.0,139,DRAW
2,7,4,3,2-8-8-9,0.0,1.0,447,DRAW
2,7,4,3,2-8-9-10,0.0,1.0,695,DRAW
2,7,4,3,2-8-9-9,0.0,1.0,365,DRAW
2,7,4,3,2-9-10-10,0.0,1.0,409,DRAW
2,7,4,3,2-9-9-10,0.0,1.0,211,DRAW
2,7,4,3,2-9-9-9,0.0,1.0,55,DRAW
2,7,4,3,3-10-10-10,0.0,1.0,173,DRAW
2,7,4,3,3-3-10-10,0.0,1.0,146,DRAW
2,7,4,3,3-3-3-10,0.011111111111111112,0.9888888888888889,45,
2,7,4,3,3-3-3-3,0.03125000000000003,0.96875,32,
2,7,4,3,3-3-3-4,0.969955299698166,0.030044700301834034,480,
2,7,4,3,3-3-3-5,0.8856420264059697,0.11435797359403037,345,
2,7,4,3,3-3-3-6,0.9651035494117847,0.03489645058821537,284,
2,7,4,3,3-3-3-7,0.02534562211981567,0.9746543778801844,217,
2,7,4,3,3-3-3-8,0.12173913043478261,0.8782608695652174,115,
2,7,4,3,3-3-3-9,0.011494252873563218,0.9885057471264368,87,
2,7,4,3,3-3-4-10,0.0038910505836575876,0.9961089494163424,257,
2,7,4,3,3-3-4-4,0.9764593651098883,0.023540634890111684,955,
2,7,4,3,3-3-4-5,0.9928550149042557,0.0071449850957443885,2206,
2,7,4,3,3-3-4-6,0.3215709748441614,0.6784290251558386,1603,
2,7,4,3,3-3-4-7,0.0026375282592313487,0.9973624717407686,1327,
2,7,4,3,3-3-4-8,0.011269674874830805,0.9887303251251691,817,
2,7,4,3,3-3-4-9,0.011737089201877934,0.9882629107981221,426,
2,7,4,3,3-3-5-10,0.0018587360594795538,0.9981412639405205,269,
2,7,4,3,3-3-5-5,0.9214089665692822,0.07859103343071791,756,
2,7,4,3,3-3-5-6,0.013911786543702204,0.9860882134562977,1568,
2,7,4,3,3-3-5-7,0.0056047946275183495,0.9943952053724816,1348,
2,7,4,3,3-3-5-8,0.007237635705669481,0.9927623642943305,829,
2,7,4,3,3-3-5-9,0.0011389521640091116,0.9988610478359908,439,
2,7,4,3,3-3-6-10,0.013745704467353952,0.9862542955326461,291,
