player,turn,p1_draws,p2_draws,hand,ev_bucket,stop_prob,draw_prob,visits,forced
1,32,16,16,1-2-4-6,2,0.02398871119473189,0.9760112888052681,1063,
1,32,16,16,1-2-4-7,2,0.1590909090909091,0.8409090909090909,22,
1,32,16,16,1-2-5-5,1,0.021368894601542416,0.9786311053984575,3112,
1,32,16,16,1-2-5-6,2,0.016875602700096432,0.9831243972999035,1037,
1,32,16,16,1-2-5-7,2,0.5,0.5,41,
1,32,16,16,1-2-6-6,2,0.022727272727272728,0.9772727272727273,154,
1,32,16,16,1-2-6-7,2,0.5,0.5,33,
1,32,16,16,1-2-7-7,2,0.5,0.5,1,
1,32,16,16,1-3-3-3,0,0.001345476402531114,0.998654523597469,19345,
1,32,16,16,1-3-3-4,1,0.00030772872529293406,0.9996922712747071,42245,
1,32,16,16,1-3-3-5,1,0.002338550098938658,0.9976614499010613,5559,
1,32,16,16,1-3-3-6,2,0.018105849582172703,0.9818941504178273,359,
1,32,16,16,1-3-3-7,2,0.5,0.5,4,
1,32,16,16,1-3-4-4,1,0.0004583651642475172,0.9995416348357525,26180,
1,32,16,16,1-3-4-5,1,3.4239539820584814e-05,0.9999657604601794,14603,
1,32,16,16,1-3-4-6,2,0.06153846153846154,0.9384615384615385,975,
1,32,16,16,1-3-4-7,2,0.5,0.5,20,
1,32,16,16,1-3-5-5,1,0.024125042473666328,0.9758749575263337,2943,
1,32,16,16,1-3-5-6,2,0.007861635220125786,0.9921383647798742,954,
1,32,16,16,1-3-5-7,2,0.4444444444444444,0.5555555555555556,9,
1,32,16,16,1-3-6-6,2,0.25,0.75,136,
1,32,16,16,1-3-6-7,2,0.5,0.5,24,
1,32,16,16,1-4-4-4,1,0.027829028290282904,0.9721709717097171,3252,
1,32,16,16,1-4-4-5,1,0.00047474363843524496,0.9995252563615648,5266,
1,32,16,16,1-4-4-6,2,0.4452662721893491,0.5547337278106509,338,
1,32,16,16,1-4-4-7,2,0.5,0.5,4,
1,32,16,16,1-4-5-5,1,0.001942776404097492,0.9980572235959025,2831,
1,32,16,16,1-4-5-6,2,0.05597416576964478,0.9440258342303552,929,
1,32,16,16,1-4-5-7,2,0.5,0.5,28,
1,32,16,16,1-4-6-6,2,0.07954545454545454,0.9204545454545454,132,
1,32,16,16,1-4-6-7,2,0.5,0.5,16,
1,32,16,16,1-4-6-8,3,0.5,0.5,1,
1,32,16,16,1-5-5-5,1,0.006514657980456026,0.993485342019544,307,
1,32,16,16,1-5-5-6,2,0.25882352941176473,0.7411764705882353,340,
1,32,16,16,1-5-5-7,2,0.5,0.5,5,
1,32,16,16,1-5-6-6,2,0.02413793103448276,0.9758620689655172,145,
1,32,16,16,1-5-6-7,2,0.5,0.5,32,
1,32,16,16,1-5-7-7,2,0.5,0.5,3,
1,32,16,16,1-6-6-6,2,0.5,0.5,15,
1,32,16,16,1-6-6-7,2,0.5,0.5,8,
1,32,16,16,2-2-2-2,0,0.9963288062645216,0.0036711937354784036,5562,
1,32,16,16,2-2-2-3,0,3.402865212508933e-05,0.9999659713478749,29387,
1,32,16,16,2-2-2-4,1,0.0009196811771919068,0.9990803188228081,4893,
1,32,16,16,2-2-2-5,1,0.013513513513513514,0.9864864864864865,629,
1,32,16,16,2-2-2-6,2,0.1590909090909091,0.8409090909090909,44,
1,32,16,16,2-2-3-3,0,3.41040856694632e-05,0.9999658959143305,43983,
1,32,16,16,2-2-3-4,1,0.00013065917554060233,0.9998693408244594,30614,
1,32,16,16,2-2-3-5,1,0.000127000254000508,0.9998729997459995,3937,
1,32,16,16,2-2-3-6,2,0.17793594306049823,0.8220640569395018,281,
1,32,16,16,2-2-3-7,2,0.5,0.5,2,
1,32,16,16,2-2-4-4,1,0.0002156411730879816,0.999784358826912,6956,
1,32,16,16,2-2-4-5,1,0.006601531555320834,0.9933984684446792,3787,
1,32,16,16,2-2-4-6,2,0.04291044776119403,0.957089552238806,268,
1,32,16,16,2-2-5-5,1,0.0006648936170212766,0.9993351063829787,752,
1,32,16,16,2-2-5-6,2,0.001893939393939394,0.9981060606060606,264,
1,32,16,16,2-2-5-7,2,0.5,0.5,8,
1,32,16,16,2-2-6-6,2,0.021739130434782608,0.9782608695652174,46,
1,32,16,16,2-2-6-7,2,0.5,0.5,5,
1,32,16,16,2-3-3-3,0,0.00017852892168531301,0.9998214710783146,16804,
1,32,16,16,2-3-3-4,1,9.66121344840912e-05,0.9999033878655159,31052,
1,32,16,16,2-3-3-5,1,0.00633855331841909,0.993661446681581,4023,
1,32,16,16,2-3-3-6,2,0.0020920502092050207,0.997907949790795,239,
1,32,16,16,2-3-3-7,2,0.5,0.5,3,
1,32,16,16,2-3-4-4,1,0.0028880094127714195,0.9971119905872285,18698,
1,32,16,16,2-3-4-5,1,0.001134010452618085,0.9988659895473819,10141,
1,32,16,16,2-3-4-6,2,0.02664576802507837,0.9733542319749217,638,
1,32,16,16,2-3-4-7,2,0.5,0.5,13,
1,32,16,16,2-3-5-5,1,0.0002557544757033248,0.9997442455242966,1955,
1,32,16,16,2-3-5-6,2,0.26183206106870227,0.7381679389312977,655,
1,32,16,16,2-3-5-7,2,0.5,0.5,16,
1,32,16,16,2-3-5-8,3,0.5,0.5,1,
1,32,16,16,2-3-6-6,2,0.046511627906976744,0.9534883720930233,86,
1,32,16,16,2-3-6-7,2,0.5,0.5,20,
1,32,16,16,2-3-7-7,2,0.5,0.5,1,
1,32,16,16,2-4-4-4,1,0.004244482173174873,0.9957555178268251,2356,
1,32,16,16,2-4-4-5,1,0.008011557656947728,0.9919884423430523,3807,
1,32,16,16,2-4-4-6,2,0.0045662100456621,0.9954337899543378,219,
1,32,16,16,2-4-4-7,2,0.5,0.5,2,
1,32,16,16,2-4-5-5,1,0.004034427111350188,0.9959655728886498,1859,
1,32,16,16,2-4-5-6,2,0.17054263565891473,0.8294573643410853,645,
1,32,16,16,2-4-5-7,2,0.5,0.5,15,
1,32,16,16,2-4-6-6,2,0.32323232323232326,0.6767676767676768,99,
1,32,16,16,2-4-6-7,2,0.5,0.5,16,
1,32,16,16,2-5-5-5,1,0.04568527918781726,0.9543147208121827,197,
1,32,16,16,2-5-5-6,2,0.391304347826087,0.6086956521739131,230,
1,32,16,16,2-5-5-7,2,0.5,0.5,2,
1,32,16,16,2-5-6-6,2,0.010309278350515464,0.9896907216494846,97,
1,32,16,16,2-5-6-7,2,0.5,0.5,15,
1,32,16,16,2-6-6-6,2,0.5,0.5,1,
1,32,16,16,2-6-6-7,2,0.5,0.5,4,
1,32,16,16,2-6-7-7,2,0.5,0.5,1,
1,32,16,16,3-3-3-3,0,0.07938362269465934,0.9206163773053406,897,
1,32,16,16,3-3-3-4,1,0.0106163096580233,0.9893836903419767,5322,
1,32,16,16,3-3-3-5,1,0.23789473684210527,0.7621052631578947,475,
1,32,16,16,3-3-3-6,2,0.5,0.5,12,
1,32,16,16,3-3-3-7,2,0.5,0.5,1,
1,32,16,16,3-3-4-4,1,0.003144204659139631,0.9968557953408603,6997,
1,32,16,16,3-3-4-5,1,0.007035047326682016,0.992964952673318,3909,
1,32,16,16,3-3-4-6,2,0.5,0.5,242,
1,32,16,16,3-3-4-7,2,0.5,0.5,7,
1,32,16,16,3-3-5-5,1,0.3261964735516373,0.6738035264483627,794,
1,32,16,16,3-3-5-6,2,0.08786610878661087,0.9121338912133892,239,
1,32,16,16,3-3-5-7,2,0.5,0.5,3,
1,32,16,16,3-3-6-6,2,0.5,0.5,17,
1,32,16,16,3-3-7-7,2,0.5,0.5,1,
1,32,16,16,3-4-4-4,1,0.00042444821731748726,0.9995755517826825,2356,
1,32,16,16,3-4-4-5,1,0.002085070892410342,0.9979149291075896,3597,
1,32,16,16,3-4-4-6,2,0.5,0.5,131,
1,32,16,16,3-4-4-7,2,0.5,0.5,1,
1,32,16,16,3-4-5-5,1,0.002026342451874367,0.9979736575481256,1974,
1,32,16,16,3-4-5-6,2,0.3966074313408724,0.6033925686591276,619,
1,32,16,16,3-4-5-7,2,0.5,0.5,8,
1,32,16,16,3-4-6-6,2,0.5,0.5,26,
1,32,16,16,3-4-6-7,2,0.5,0.5,6,
1,32,16,16,3-4-7-7,2,0.5,0.5,1,
1,32,16,16,3-5-5-5,1,0.5,0.5,203,
1,32,16,16,3-5-5-6,2,0.5,0.5,157,
1,32,16,16,3-5-5-7,2,0.5,0.5,5,
1,32,16,16,3-5-6-6,2,0.5,0.5,47,
1,32,16,16,3-5-6-7,2,0.5,0.5,8,
1,32,16,16,3-5-7-7,2,0.5,0.5,3,
1,32,16,16,3-6-6-6,2,0.5,0.5,3,
1,32,16,16,3-7-8-8,3,0.0,1.0,1,DRAW
1,32,16,16,4-4-4-4,1,0.5,0.5,75,
1,32,16,16,4-4-4-5,1,0.5,0.5,530,
1,32,16,16,4-4-4-6,2,0.5,0.5,12,
1,32,16,16,4-4-5-5,1,0.09700315457413249,0.9029968454258676,634,
1,32,16,16,4-4-5-6,2,0.5,0.5,141,
1,32,16,16,4-4-5-7,2,0.5,0.5,3,
1,32,16,16,4-4-6-6,2,0.5,0.5,4,
1,32,16,16,4-4-6-7,2,0.5,0.5,2,
1,32,16,16,4-5-5-5,1,0.5,0.5,100,
1,32,16,16,4-5-5-6,2,0.5,0.5,149,
1,32,16,16,4-5-5-7,2,0.5,0.5,5,
1,32,16,16,4-5-6-6,2,0.5,0.5,44,
1,32,16,16,4-5-6-7,2,0.5,0.5,7,
1,32,16,16,4-5-6-8,3,0.5,0.5,1,
1,32,16,16,4-6-6-6,2,0.5,0.5,6,
1,32,16,16,4-6-6-7,2,0.5,0.5,6,
1,32,16,16,4-6-7-7,3,0.5,0.5,1,
1,32,16,16,5-5-5-6,2,0.5,0.5,20,
1,32,16,16,5-5-5-7,2,0.5,0.5,1,
1,32,16,16,5-5-6-6,2,0.5,0.5,12,
1,32,16,16,5-5-6-7,2,0.5,0.5,3,
1,32,16,16,5-6-6-6,2,0.5,0.5,8,
1,32,16,16,5-6-6-7,3,0.5,0.5,4,
1,32,16,16,5-6-7-7,3,0.5,0.5,2,
1,32,16,16,5-6-7-8,3,0.0,1.0,1,DRAW
1,32,16,16,6-6-6-7,3,0.5,0.5,1,
1,32,16,16,6-7-7-7,3,0.0,1.0,1,DRAW
1,32,16,16,6-7-7-8,3,0.0,1.0,1,DRAW
1,34,17,17,1-1-1-1,0,1.0,0.0,365,STOP
1,34,17,17,1-1-1-2,0,1.0,0.0,43963,STOP
1,34,17,17,1-1-1-3,0,1.0,0.0,8431,STOP
1,34,17,17,1-1-1-4,0,0.007815335974207506,0.9921846640257924,7512,
1,34,17,17,1-1-1-5,1,0.0018963337547408343,0.9981036662452591,791,
1,34,17,17,1-1-1-6,1,0.5,0.5,29,
1,34,17,17,1-1-2-2,0,0.9999810057337358,1.899426626415706e-05,394856,
1,34,17,17,1-1-2-3,0,0.9947372778092114,0.005262722190788589,186635,
1,34,17,17,1-1-2-4,1,2.1250371881507927e-05,0.9999787496281185,47058,
1,34,17,17,1-1-2-5,1,0.008886946386946386,0.9911130536130536,5148,
1,34,17,17,1-1-2-6,1,0.052123552123552123,0.9478764478764479,259,
1,34,17,17,1-1-2-7,2,0.5,0.5,4,
1,34,17,17,1-1-3-3,0,0.0001636162586015897,0.9998363837413984,52441,
1,34,17,17,1-1-3-4,1,9.095250005684532e-05,0.9999090474999431,43979,
1,34,17,17,1-1-3-5,1,0.00019868865487780648,0.9998013113451222,5033,
1,34,17,17,1-1-3-6,2,0.0611353711790393,0.9388646288209607,229,
1,34,17,17,1-1-3-7,2,0.5,0.5,4,
1,34,17,17,1-1-4-4,1,9.942334460131238e-05,0.9999005766553987,10058,
1,34,17,17,1-1-4-5,1,0.0013652593992858643,0.9986347406007141,4761,
1,34,17,17,1-1-4-6,2,0.5,0.5,264,
1,34,17,17,1-1-4-7,2,0.5,0.5,3,
1,34,17,17,1-1-5-5,1,0.01414027149321267,0.9858597285067874,884,
1,34,17,17,1-1-5-6,2,0.06072874493927125,0.9392712550607287,247,
1,34,17,17,1-1-5-7,2,0.5,0.5,3,
1,34,17,17,1-1-6-6,2,0.5,0.5,34,
1,34,17,17,1-1-6-7,2,0.5,0.5,2,
1,34,17,17,1-2-2-2,0,0.9833612501130063,0.016638749886993636,118701,
1,34,17,17,1-2-2-3,0,2.620091912824302e-06,0.9999973799080871,190833,
1,34,17,17,1-2-2-4,1,8.826904404625298e-05,0.9999117309559538,33987,
1,34,17,17,1-2-2-5,1,0.0014565677966101695,0.9985434322033898,3776,
1,34,17,17,1-2-2-6,2,0.010638297872340425,0.9893617021276596,188,
1,34,17,17,1-2-2-7,2,0.08333333333333333,0.9166666666666666,6,
1,34,17,17,1-2-3-3,0,0.0003544870813628417,0.9996455129186371,124123,
1,34,17,17,1-2-3-4,1,4.657011130256601e-05,0.9999534298886974,85892,
1,34,17,17,1-2-3-5,1,5.103603143819537e-05,0.9999489639685618,9797,
1,34,17,17,1-2-3-6,2,0.011741682974559686,0.9882583170254403,511,
1,34,17,17,1-2-4-4,1,0.000301174580865375,0.9996988254191346,19922,
1,34,17,17,1-2-4-5,1,0.0002115730455939913,0.9997884269544061,9453,
1,34,17,17,1-2-4-6,2,0.015810276679841896,0.9841897233201581,506,
1,34,17,17,1-2-4-7,2,0.5,0.5,6,
1,34,17,17,1-2-5-5,1,0.013779527559055118,0.9862204724409449,1778,
1,34,17,17,1-2-5-6,2,0.018924302788844622,0.9810756972111554,502,
1,34,17,17,1-2-5-7,2,0.5,0.5,7,
1,34,17,17,1-2-6-6,2,0.03424657534246575,0.9657534246575342,73,
1,34,17,17,1-2-6-7,2,0.5,0.5,6,
1,34,17,17,1-3-3-3,0,0.00029014100853014566,0.9997098589914698,17233,
1,34,17,17,1-3-3-4,1,0.0012602016322611617,0.9987397983677389,33328,
1,34,17,17,1-3-3-5,1,0.0017236426314277506,0.9982763573685722,3481,
1,34,17,17,1-3-3-6,2,0.3630952380952381,0.6369047619047619,168,
1,34,17,17,1-3-3-7,2,0.5,0.5,3,
1,34,17,17,1-3-4-4,1,0.0008918560799103047,0.9991081439200897,19622,
1,34,17,17,1-3-4-5,1,0.011610486891385767,0.9883895131086142,9345,
1,34,17,17,1-3-4-6,2,0.25485436893203883,0.7451456310679612,412,
1,34,17,17,1-3-4-7,2,0.5,0.5,2,
1,34,17,17,1-3-5-5,1,0.008750754375377187,0.9912492456246228,1657,
1,34,17,17,1-3-5-6,2,0.23394495412844038,0.7660550458715596,436,
1,34,17,17,1-3-5-7,2,0.5,0.5,3,
1,34,17,17,1-3-6-6,2,0.5,0.5,44,
1,34,17,17,1-3-6-7,2,0.5,0.5,7,
1,34,17,17,1-4-4-4,1,0.009851138353765323,0.9901488616462347,2284,
1,34,17,17,1-4-4-5,1,0.00015318627450980392,0.9998468137254902,3264,
1,34,17,17,1-4-4-6,2,0.3967391304347826,0.6032608695652174,92,
1,34,17,17,1-4-4-7,2,0.5,0.5,1,
1,34,17,17,1-4-5-5,1,0.0012376237623762376,0.9987623762376238,1616,
1,34,17,17,1-4-5-6,2,0.02345679012345679,0.9765432098765432,405,
1,34,17,17,1-4-5-7,2,0.5,0.5,4,
1,34,17,17,1-4-6-6,2,0.5,0.5,54,
1,34,17,17,1-4-6-7,2,0.5,0.5,4,
1,34,17,17,1-5-5-5,1,0.15757575757575756,0.8424242424242424,165,
1,34,17,17,1-5-5-6,2,0.4074074074074074,0.5925925925925926,108,
1,34,17,17,1-5-5-7,2,0.5,0.5,3,
1,34,17,17,1-5-6-6,2,0.5,0.5,57,
1,34,17,17,1-5-6-7,2,0.5,0.5,6,
1,34,17,17,1-5-7-7,2,0.5,0.5,2,
1,34,17,17,1-6-6-6,2,0.5,0.5,5,
1,34,17,17,1-6-7-7,2,0.5,0.5,1,
1,34,17,17,2-2-2-2,0,0.9994522650696901,0.000547734930309842,5168,
1,34,17,17,2-2-2-3,0,1.9253725595902806e-05,0.9999807462744041,25969,
1,34,17,17,2-2-2-4,1,0.0004257734885041158,0.9995742265114959,3523,
1,34,17,17,2-2-2-5,1,0.11756373937677053,0.8824362606232294,353,
1,34,17,17,2-2-2-6,2,0.14583333333333334,0.8541666666666666,24,
1,34,17,17,2-2-3-3,0,1.3667176907937897e-05,0.999986332823092,36584,
1,34,17,17,2-2-3-4,1,0.001304288133266212,0.9986957118667338,21851,
1,34,17,17,2-2-3-5,1,0.02602487333026255,0.9739751266697374,2171,
1,34,17,17,2-2-3-6,2,0.1409090909090909,0.8590909090909091,110,
1,34,17,17,2-2-4-4,1,0.00021519259737465033,0.9997848074026253,4647,
1,34,17,17,2-2-4-5,1,0.00023696682464454977,0.9997630331753554,2110,
1,34,17,17,2-2-4-6,2,0.17889908256880735,0.8211009174311926,109,
1,34,17,17,2-2-5-5,1,0.00628140703517588,0.9937185929648241,398,
1,34,17,17,2-2-5-6,2,0.43119266055045874,0.5688073394495413,109,
1,34,17,17,2-2-5-7,2,0.5,0.5,3,
1,34,17,17,2-2-6-6,2,0.5,0.5,22,
1,34,17,17,2-3-3-3,0,0.002514259981987391,0.9974857400180126,13324,
1,34,17,17,2-3-3-4,1,6.827802813054759e-05,0.9999317219718694,21969,
1,34,17,17,2-3-3-5,1,0.03093947606142728,0.9690605239385727,2214,
1,34,17,17,2-3-3-6,2,0.5,0.5,95,
1,34,17,17,2-3-4-4,1,0.001644736842105263,0.9983552631578947,12464,
1,34,17,17,2-3-4-5,1,0.0011584387809659598,0.998841561219034,5611,
1,34,17,17,2-3-4-6,2,0.23295454545454544,0.7670454545454546,264,
1,34,17,17,2-3-4-7,2,0.5,0.5,2,
1,34,17,17,2-3-5-5,1,0.16432865731462926,0.8356713426853707,998,
1,34,17,17,2-3-5-6,2,0.46904761904761905,0.530952380952381,210,
1,34,17,17,2-3-5-7,2,0.5,0.5,3,
1,34,17,17,2-3-6-6,2,0.5,0.5,26,
1,34,17,17,2-3-6-7,2,0.5,0.5,1,
1,34,17,17,2-4-4-4,1,0.013835263835263836,0.9861647361647362,1554,
1,34,17,17,2-4-4-5,1,0.004181013280865716,0.9958189867191343,2033,
1,34,17,17,2-4-4-6,2,0.3125,0.6875,96,
1,34,17,17,2-4-5-5,1,0.011198208286674132,0.9888017917133258,893,
1,34,17,17,2-4-5-6,2,0.5,0.5,241,
1,34,17,17,2-4-5-7,2,0.5,0.5,3,
1,34,17,17,2-4-6-6,2,0.5,0.5,25,
1,34,17,17,2-4-6-7,2,0.5,0.5,2,
1,34,17,17,2-5-5-5,1,0.5,0.5,84,
1,34,17,17,2-5-5-6,2,0.5,0.5,67,
1,34,17,17,2-5-5-7,2,0.5,0.5,1,
1,34,17,17,2-5-6-6,2,0.5,0.5,39,
1,34,17,17,2-5-6-7,2,0.5,0.5,7,
1,34,17,17,2-6-6-7,2,0.5,0.5,1,
1,34,17,17,3-3-3-3,0,0.07461645746164575,0.9253835425383543,717,
1,34,17,17,3-3-3-4,1,0.007415545179895633,0.9925844548201044,3641,
1,34,17,17,3-3-3-5,1,0.19957081545064378,0.8004291845493562,233,
1,34,17,17,3-3-3-6,2,0.5,0.5,4,
1,34,17,17,3-3-4-4,1,0.002149151085321298,0.9978508489146787,4653,
1,34,17,17,3-3-4-5,1,0.08514755684567005,0.9148524431543299,2067,
1,34,17,17,3-3-4-6,2,0.5,0.5,54,
1,34,17,17,3-3-4-7,2,0.5,0.5,3,
1,34,17,17,3-3-5-5,1,0.2662337662337662,0.7337662337662337,308,
1,34,17,17,3-3-5-6,2,0.4397590361445783,0.5602409638554217,83,
1,34,17,17,3-3-6-6,2,0.5,0.5,5,
1,34,17,17,3-4-4-4,1,0.21836734693877552,0.7816326530612245,1470,
1,34,17,17,3-4-4-5,1,0.0012846865364850976,0.9987153134635149,1946,
1,34,17,17,3-4-4-6,2,0.5,0.5,33,
1,34,17,17,3-4-5-5,1,0.0937178166838311,0.9062821833161689,971,
1,34,17,17,3-4-5-6,2,0.5,0.5,153,
1,34,17,17,3-4-6-6,2,0.5,0.5,10,
1,34,17,17,3-5-5-5,1,0.5,0.5,37,
1,34,17,17,3-5-5-6,2,0.5,0.5,34,
1,34,17,17,3-5-5-7,2,0.5,0.5,1,
1,34,17,17,3-5-6-6,2,0.5,0.5,13,
1,34,17,17,3-5-7-7,3,0.5,0.5,2,
1,34,17,17,3-5-7-8,3,0.5,0.5,1,
1,34,17,17,3-6-7-7,3,0.5,0.5,1,
1,34,17,17,4-4-4-4,1,0.5,0.5,32,
1,34,17,17,4-4-4-5,1,0.09580838323353294,0.9041916167664671,167,
1,34,17,17,4-4-4-6,2,0.5,0.5,3,
1,34,17,17,4-4-5-5,1,0.5,0.5,267,
1,34,17,17,4-4-5-6,2,0.5,0.5,34,
1,34,17,17,4-4-6-6,2,0.5,0.5,1,
1,34,17,17,4-4-6-7,2,0.5,0.5,1,
1,34,17,17,4-5-5-5,1,0.5,0.5,32,
1,34,17,17,4-5-5-6,2,0.5,0.5,34,
1,34,17,17,4-5-5-7,2,0.5,0.5,1,
1,34,17,17,4-5-6-6,2,0.5,0.5,6,
1,34,17,17,4-5-6-7,3,0.5,0.5,1,
1,34,17,17,4-5-6-8,3,0.5,0.5,1,
1,34,17,17,4-6-6-6,2,0.5,0.5,2,
1,34,17,17,4-6-6-7,3,0.5,0.5,1,
1,34,17,17,5-5-5-6,2,0.5,0.5,7,
1,34,17,17,5-5-6-6,2,0.5,0.5,5,
1,34,17,17,5-5-6-7,3,0.5,0.5,1,
1,34,17,17,5-6-6-6,2,0.5,0.5,2,
1,34,17,17,5-6-7-7,3,0.5,0.5,1,
1,36,18,18,1-1-1-1,0,1.0,0.0,309,STOP
1,36,18,18,1-1-1-2,0,1.0,0.0,45723,STOP
1,36,18,18,1-1-1-3,0,1.0,0.0,7500,STOP
1,36,18,18,1-1-1-4,1,0.0008909768346023004,0.9991090231653977,6173,
1,36,18,18,1-1-1-5,1,0.0029469548133595285,0.9970530451866405,509,
1,36,18,18,1-1-1-6,2,0.5,0.5,12,
1,36,18,18,1-1-2-2,0,0.9999834599826094,1.6540017390646856e-05,423216,
1,36,18,18,1-1-2-3,0,0.9842923621484468,0.01570763785155315,170463,
1,36,18,18,1-1-2-4,1,3.84172109104879e-05,0.9999615827890895,39045,
1,36,18,18,1-1-2-5,1,0.0001467997651203758,0.9998532002348797,3406,
1,36,18,18,1-1-2-6,2,0.10476190476190476,0.8952380952380953,105,
1,36,18,18,1-1-2-7,2,0.5,0.5,1,
1,36,18,18,1-1-3-3,0,0.00014711074496881252,0.9998528892550312,50982,
1,36,18,18,1-1-3-4,1,0.0001227629855958097,0.9998772370144042,36656,
1,36,18,18,1-1-3-5,1,0.003060912151821243,0.9969390878481788,3267,
1,36,18,18,1-1-3-6,2,0.04285714285714286,0.9571428571428572,105,
1,36,18,18,1-1-4-4,1,0.0003811459789099225,0.9996188540210901,7871,
1,36,18,18,1-1-4-5,1,0.000795671546785487,0.9992043284532145,3142,
1,36,18,18,1-1-4-6,2,0.5,0.5,67,
1,36,18,18,1-1-4-7,2,0.5,0.5,1,
1,36,18,18,1-1-5-5,1,0.06529850746268656,0.9347014925373134,536,
1,36,18,18,1-1-5-6,2,0.24545454545454545,0.7545454545454545,110,
1,36,18,18,1-1-5-7,2,0.5,0.5,1,
1,36,18,18,1-1-6-6,2,0.5,0.5,4,
1,36,18,18,1-1-6-7,2,0.5,0.5,1,
1,36,18,18,1-2-2-2,0,1.3036336615593196e-05,0.9999869636633844,115063,
1,36,18,18,1-2-2-3,0,5.8390101487557346e-05,0.9999416098985124,179825,
1,36,18,18,1-2-2-4,1,0.0007439893492051062,0.999256010650795,25538,
1,36,18,18,1-2-2-5,1,0.0026098303610265334,0.9973901696389734,2299,
1,36,18,18,1-2-2-6,2,0.14285714285714285,0.8571428571428571,91,
1,36,18,18,1-2-2-7,2,0.5,0.5,1,
1,36,18,18,1-2-3-3,0,0.0002605595172792101,0.9997394404827208,109380,
1,36,18,18,1-2-3-4,1,0.00023124951823017036,0.9997687504817698,64865,
1,36,18,18,1-2-3-5,1,0.006408036023553862,0.9935919639764461,5774,
1,36,18,18,1-2-3-6,2,0.28169014084507044,0.7183098591549296,213,
1,36,18,18,1-2-4-4,1,0.0002852660105548424,0.9997147339894451,14022,
1,36,18,18,1-2-4-5,1,0.01361936977034004,0.9863806302296599,5617,
1,36,18,18,1-2-4-6,2,0.5,0.5,210,
1,36,18,18,1-2-5-5,1,0.21428571428571427,0.7857142857142857,931,
1,36,18,18,1-2-5-6,2,0.019417475728155338,0.9805825242718447,206,
1,36,18,18,1-2-5-7,2,0.5,0.5,2,
1,36,18,18,1-2-6-6,2,0.5,0.5,29,
1,36,18,18,1-2-6-7,2,0.5,0.5,2,
1,36,18,18,1-3-3-3,0,0.0002087246921310791,0.9997912753078689,14373,
1,36,18,18,1-3-3-4,1,0.0008423586040914561,0.9991576413959086,24930,
1,36,18,18,1-3-3-5,1,0.0017757483510908167,0.9982242516489092,1971,
1,36,18,18,1-3-3-6,2,0.5,0.5,58,
1,36,18,18,1-3-4-4,1,0.001171560371970418,0.9988284396280296,13657,
1,36,18,18,1-3-4-5,1,0.00564868804664723,0.9943513119533528,5488,
1,36,18,18,1-3-4-6,2,0.5,0.5,138,
1,36,18,18,1-3-5-5,1,0.004018369690011481,0.9959816303099885,871,
1,36,18,18,1-3-5-6,2,0.18238993710691823,0.8176100628930818,159,
1,36,18,18,1-3-6-6,2,0.5,0.5,5,
1,36,18,18,1-4-4-4,1,0.00828363154406892,0.991716368455931,1509,
1,36,18,18,1-4-4-5,1,0.07199367088607594,0.928006329113924,1896,
1,36,18,18,1-4-4-6,2,0.5,0.5,29,
1,36,18,18,1-4-4-7,2,0.5,0.5,1,
1,36,18,18,1-4-5-5,1,0.11702127659574468,0.8829787234042553,846,
1,36,18,18,1-4-5-6,2,0.5,0.5,148,
1,36,18,18,1-4-5-7,2,0.5,0.5,1,
1,36,18,18,1-4-6-6,2,0.5,0.5,7,
1,36,18,18,1-4-6-7,2,0.5,0.5,2,
1,36,18,18,1-5-5-5,1,0.5,0.5,56,
1,36,18,18,1-5-5-6,2,0.36666666666666664,0.6333333333333333,30,
1,36,18,18,1-5-6-6,2,0.5,0.5,15,
1,36,18,18,1-5-6-7,3,0.5,0.5,1,
1,36,18,18,1-6-6-6,2,0.5,0.5,2,
1,36,18,18,2-2-2-2,0,0.9924792404984769,0.007520759501523045,4390,
1,36,18,18,2-2-2-3,0,7.235540977280401e-05,0.9999276445902272,20731,
1,36,18,18,2-2-2-4,1,0.0021231422505307855,0.9978768577494692,2355,
1,36,18,18,2-2-2-5,1,0.09006211180124224,0.9099378881987578,161,
1,36,18,18,2-2-2-6,2,0.5,0.5,10,
1,36,18,18,2-2-3-3,0,3.6204337279606094e-05,0.9999637956627204,27621,
1,36,18,18,2-2-3-4,1,0.0009284387944579346,0.9990715612055421,14002,
1,36,18,18,2-2-3-5,1,0.09121298949379178,0.9087870105062082,1047,
1,36,18,18,2-2-3-6,2,0.5,0.5,36,
1,36,18,18,2-2-4-4,1,0.0001768033946251768,0.9998231966053748,2828,
1,36,18,18,2-2-4-5,1,0.005859375,0.994140625,1024,
1,36,18,18,2-2-4-6,2,0.5,0.5,35,
1,36,18,18,2-2-5-5,1,0.4212121212121212,0.5787878787878787,165,
1,36,18,18,2-2-5-6,2,0.5,0.5,23,
1,36,18,18,2-2-6-6,2,0.5,0.5,2,
1,36,18,18,2-3-3-3,0,0.00209139391404371,0.9979086060859563,9563,
1,36,18,18,2-3-3-4,1,0.029327199539965498,0.9706728004600345,13912,
1,36,18,18,2-3-3-5,1,0.02014995313964386,0.9798500468603561,1067,
1,36,18,18,2-3-3-6,2,0.5,0.5,17,
1,36,18,18,2-3-4-4,1,0.003444621091679915,0.9965553789083201,7548,
