player,turn,p1_draws,p2_draws,hand,ev_bucket,opp_bound,stop_prob,draw_prob,visits,forced
2,7,4,3,1-5-5-5,1,6,0.02680965147453083,0.9731903485254692,373,
2,7,4,3,1-5-5-5,1,7,0.009188361408882083,0.9908116385911179,653,
2,7,4,3,1-5-5-5,1,8,0.030352522298499898,0.9696474777015001,824,
2,7,4,3,1-5-5-5,1,9,0.2858004115415783,0.7141995884584216,770,
2,7,4,3,1-5-5-5,1,10,0.9617980862588872,0.038201913741112835,819,
2,7,4,3,1-5-5-6,1,2,0.5,0.5,8,
2,7,4,3,1-5-5-6,1,3,0.5,0.5,109,
2,7,4,3,1-5-5-6,1,4,0.012922465208747515,0.9870775347912525,503,
2,7,4,3,1-5-5-6,1,5,0.000819672131147541,0.9991803278688525,610,
2,7,4,3,1-5-5-6,1,6,0.001260239445494644,0.9987397605545053,1587,
2,7,4,3,1-5-5-6,1,7,0.000441306266548985,0.999558693733451,3399,
2,7,4,3,1-5-5-6,1,8,0.00022799817601459188,0.9997720018239854,4386,
2,7,4,3,1-5-5-6,1,9,0.016983527698674155,0.9830164723013258,4069,
2,7,4,3,1-5-5-6,1,10,0.9750939320937131,0.02490606790628689,4274,
2,7,4,3,1-5-5-7,1,3,0.5,0.5,1,
2,7,4,3,1-5-5-7,2,2,0.5,0.5,6,
2,7,4,3,1-5-5-7,2,3,0.5,0.5,82,
2,7,4,3,1-5-5-7,2,4,0.5,0.5,356,
2,7,4,3,1-5-5-7,2,5,0.2979002624671916,0.7020997375328084,381,
2,7,4,3,1-5-5-7,2,6,0.0003289473684210526,0.999671052631579,1520,
2,7,4,3,1-5-5-7,2,7,0.0007692307692307692,0.9992307692307693,1950,
2,7,4,3,1-5-5-7,2,8,0.00032562683165092806,0.9996743731683491,3071,
2,7,4,3,1-5-5-7,2,9,0.0007410151908114116,0.9992589848091886,2699,
2,7,4,3,1-5-5-7,2,10,0.010039811711940776,0.9899601882880592,3124,
2,7,4,3,1-5-5-8,2,2,0.5,0.5,1,
2,7,4,3,1-5-5-8,2,3,0.5,0.5,58,
2,7,4,3,1-5-5-8,2,4,0.5,0.5,199,
2,7,4,3,1-5-5-8,2,5,0.08955223880597014,0.9104477611940298,201,
2,7,4,3,1-5-5-8,2,6,0.0017045454545454545,0.9982954545454545,880,
2,7,4,3,1-5-5-8,2,7,0.002318840579710145,0.9976811594202899,1725,
2,7,4,3,1-5-5-8,2,8,0.0021216407355021216,0.9978783592644979,1414,
2,7,4,3,1-5-5-8,2,9,0.03127808878407738,0.9687219112159225,1613,
2,7,4,3,1-5-5-8,2,10,0.00026483050847457627,0.9997351694915254,1888,
2,7,4,3,1-5-5-9,3,2,0.5,0.5,1,
2,7,4,3,1-5-5-9,3,3,0.5,0.5,22,
2,7,4,3,1-5-5-9,3,4,0.5,0.5,107,
2,7,4,3,1-5-5-9,3,5,0.5,0.5,92,
2,7,4,3,1-5-5-9,3,6,0.008274231678486997,0.991725768321513,423,
2,7,4,3,1-5-5-9,3,7,0.0011792452830188679,0.9988207547169812,848,
2,7,4,3,1-5-5-9,3,8,0.005048076923076923,0.994951923076923,1040,
2,7,4,3,1-5-5-9,3,9,0.01068728030867551,0.9893127196913245,641,
2,7,4,3,1-5-5-9,3,10,0.004123704397878704,0.9958762956021212,851,
2,7,4,3,1-5-6-10,3,3,0.5,0.5,2,
2,7,4,3,1-5-6-10,3,4,0.5,0.5,4,
2,7,4,3,1-5-6-10,4,2,0.5,0.5,3,
2,7,4,3,1-5-6-10,4,3,0.5,0.5,45,
2,7,4,3,1-5-6-10,4,4,0.5,0.5,202,
2,7,4,3,1-5-6-10,4,5,0.5,0.5,363,
2,7,4,3,1-5-6-10,4,6,0.009363295880149813,0.9906367041198502,534,
2,7,4,3,1-5-6-10,4,7,0.0003663003663003663,0.9996336996336996,1365,
2,7,4,3,1-5-6-10,4,8,0.0027891955372871405,0.9972108044627128,1703,
2,7,4,3,1-5-6-10,4,9,0.0006988120195667365,0.9993011879804332,1431,
2,7,4,3,1-5-6-10,4,10,0.004495504495504496,0.9955044955044955,1001,
2,7,4,3,1-5-6-6,1,2,0.5,0.5,3,
2,7,4,3,1-5-6-6,1,3,0.5,0.5,115,
2,7,4,3,1-5-6-6,1,4,0.04585152838427948,0.9541484716157205,458,
2,7,4,3,1-5-6-6,1,5,0.0024437927663734115,0.9975562072336266,1023,
2,7,4,3,1-5-6-6,1,6,0.005405405405405406,0.9945945945945946,1110,
2,7,4,3,1-5-6-6,1,7,0.00031416902293433867,0.9996858309770656,3183,
2,7,4,3,1-5-6-6,1,8,0.00024289531212047608,0.9997571046878795,4117,
2,7,4,3,1-5-6-6,1,9,0.0006668444918644973,0.9993331555081355,3749,
2,7,4,3,1-5-6-6,1,10,0.04419384753255901,0.955806152467441,3978,
2,7,4,3,1-5-6-7,2,2,0.5,0.5,8,
2,7,4,3,1-5-6-7,2,3,0.5,0.5,199,
2,7,4,3,1-5-6-7,2,4,0.5,0.5,941,
2,7,4,3,1-5-6-7,2,5,0.004581901489117984,0.995418098510882,1746,
2,7,4,3,1-5-6-7,2,6,0.00014005602240896358,0.999859943977591,3570,
2,7,4,3,1-5-6-7,2,7,0.0014318442153493699,0.9985681557846506,5238,
2,7,4,3,1-5-6-7,2,8,0.00036886757654002215,0.99963113242346,8133,
2,7,4,3,1-5-6-7,2,9,0.0001284191601386927,0.9998715808398613,7787,
2,7,4,3,1-5-6-7,2,10,0.0032515359888764064,0.9967484640111235,8966,
2,7,4,3,1-5-6-8,2,2,0.5,0.5,5,
2,7,4,3,1-5-6-8,2,3,0.5,0.5,115,
2,7,4,3,1-5-6-8,2,4,0.5,0.5,516,
2,7,4,3,1-5-6-8,2,5,0.0014111006585136407,0.9985888993414863,1063,
2,7,4,3,1-5-6-8,2,6,0.0014947683109118087,0.9985052316890882,2007,
2,7,4,3,1-5-6-8,2,7,0.0003333333333333333,0.9996666666666667,4500,
2,7,4,3,1-5-6-8,2,8,0.0001325556733828208,0.9998674443266172,3772,
2,7,4,3,1-5-6-8,2,9,0.002064554165570813,0.9979354458344291,4438,
2,7,4,3,1-5-6-8,2,10,9.895111814763506e-05,0.9999010488818524,5053,
2,7,4,3,1-5-6-9,3,2,0.5,0.5,4,
2,7,4,3,1-5-6-9,3,3,0.5,0.5,66,
2,7,4,3,1-5-6-9,3,4,0.5,0.5,311,
2,7,4,3,1-5-6-9,3,5,0.0020161290322580645,0.9979838709677419,496,
2,7,4,3,1-5-6-9,3,6,0.0040858018386108275,0.9959141981613892,979,
2,7,4,3,1-5-6-9,3,7,0.0006931608133086876,0.9993068391866913,2164,
2,7,4,3,1-5-6-9,3,8,0.0010885341074020319,0.9989114658925979,2756,
2,7,4,3,1-5-6-9,3,9,0.0023405500292568754,0.9976594499707431,1709,
2,7,4,3,1-5-6-9,3,10,0.01071427849586095,0.9892857215041391,2231,
2,7,4,3,1-5-7-10,3,3,0.5,0.5,4,
2,7,4,3,1-5-7-10,3,4,0.5,0.5,2,
2,7,4,3,1-5-7-10,4,2,0.5,0.5,2,
2,7,4,3,1-5-7-10,4,3,0.5,0.5,38,
2,7,4,3,1-5-7-10,4,4,0.5,0.5,176,
2,7,4,3,1-5-7-10,4,5,0.5,0.5,296,
2,7,4,3,1-5-7-10,4,6,0.025759577278731835,0.9742404227212682,757,
2,7,4,3,1-5-7-10,4,7,0.0009737098344693282,0.9990262901655307,1027,
2,7,4,3,1-5-7-10,4,8,0.00205761316872428,0.9979423868312757,1701,
2,7,4,3,1-5-7-10,4,9,0.0006858710562414266,0.9993141289437586,1458,
2,7,4,3,1-5-7-10,4,10,0.0015772870662460567,0.998422712933754,951,
2,7,4,3,1-5-7-7,2,2,0.5,0.5,2,
2,7,4,3,1-5-7-7,2,3,0.5,0.5,56,
2,7,4,3,1-5-7-7,2,4,0.014331210191082803,0.9856687898089171,314,
2,7,4,3,1-5-7-7,2,5,0.009016393442622951,0.990983606557377,610,
2,7,4,3,1-5-7-7,2,6,0.0017381228273464658,0.9982618771726536,1726,
2,7,4,3,1-5-7-7,2,7,0.001524390243902439,0.9984756097560976,1312,
2,7,4,3,1-5-7-7,2,8,0.0009517766497461929,0.9990482233502538,2758,
2,7,4,3,1-5-7-7,2,9,0.00019047619047619048,0.9998095238095238,2625,
2,7,4,3,1-5-7-7,2,10,0.021394446176484484,0.9786055538235154,3013,
2,7,4,3,1-5-7-8,2,2,0.5,0.5,11,
2,7,4,3,1-5-7-8,2,3,0.5,0.5,121,
2,7,4,3,1-5-7-8,2,4,0.5,0.5,598,
2,7,4,3,1-5-7-8,2,5,0.00045167118337850043,0.9995483288166215,1107,
2,7,4,3,1-5-7-8,2,6,0.000544464609800363,0.9994555353901996,2755,
2,7,4,3,1-5-7-8,2,7,0.0010628606134224113,0.9989371393865776,3293,
2,7,4,3,1-5-7-8,2,8,0.00040106951871657755,0.9995989304812835,3740,
2,7,4,3,1-5-7-8,2,9,0.00034223134839151266,0.9996577686516085,4383,
2,7,4,3,1-5-7-8,2,10,0.0003996802557953637,0.9996003197442046,5004,
2,7,4,3,1-5-7-9,3,2,0.5,0.5,2,
2,7,4,3,1-5-7-9,3,3,0.5,0.5,61,
2,7,4,3,1-5-7-9,3,4,0.5,0.5,306,
2,7,4,3,1-5-7-9,3,5,0.5,0.5,503,
2,7,4,3,1-5-7-9,3,6,0.0029476787030213707,0.9970523212969786,1357,
2,7,4,3,1-5-7-9,3,7,0.0036101083032490976,0.9963898916967509,1662,
2,7,4,3,1-5-7-9,3,8,0.00017889087656529517,0.9998211091234347,2795,
2,7,4,3,1-5-7-9,3,9,0.0008527572484366117,0.9991472427515634,1759,
2,7,4,3,1-5-7-9,3,10,0.0006596306068601583,0.9993403693931399,2274,
2,7,4,3,1-5-8-10,3,3,0.5,0.5,1,
2,7,4,3,1-5-8-10,4,2,0.5,0.5,3,
2,7,4,3,1-5-8-10,4,3,0.5,0.5,45,
2,7,4,3,1-5-8-10,4,4,0.005025125628140704,0.9949748743718593,199,
2,7,4,3,1-5-8-10,4,5,0.5,0.5,328,
2,7,4,3,1-5-8-10,4,6,0.010611735330836454,0.9893882646691635,801,
2,7,4,3,1-5-8-10,4,7,0.0017743080198722497,0.9982256919801278,1409,
2,7,4,3,1-5-8-10,4,8,0.0008156606851549756,0.9991843393148451,1226,
2,7,4,3,1-5-8-10,4,9,0.004447739065974796,0.9955522609340252,1349,
2,7,4,3,1-5-8-10,4,10,0.005051813471502591,0.9949481865284974,965,
2,7,4,3,1-5-8-8,2,3,0.5,0.5,49,
2,7,4,3,1-5-8-8,2,4,0.5,0.5,206,
2,7,4,3,1-5-8-8,2,5,0.5,0.5,308,
2,7,4,3,1-5-8-8,2,6,0.00869061413673233,0.9913093858632677,863,
2,7,4,3,1-5-8-8,2,7,0.0016170763260025874,0.9983829236739974,1546,
2,7,4,3,1-5-8-8,2,8,0.001687289088863892,0.9983127109111362,889,
2,7,4,3,1-5-8-8,2,9,0.0007122507122507123,0.9992877492877493,1404,
2,7,4,3,1-5-8-8,2,10,0.002005347593582888,0.9979946524064172,1496,
2,7,4,3,1-5-8-9,3,2,0.5,0.5,5,
2,7,4,3,1-5-8-9,3,3,0.5,0.5,57,
2,7,4,3,1-5-8-9,3,4,0.5,0.5,287,
2,7,4,3,1-5-8-9,3,5,0.5,0.5,519,
2,7,4,3,1-5-8-9,3,6,0.003003003003003003,0.996996996996997,1332,
2,7,4,3,1-5-8-9,3,7,0.002554278416347382,0.9974457215836526,2349,
2,7,4,3,1-5-8-9,3,8,0.00024073182474723158,0.9997592681752527,2077,
2,7,4,3,1-5-8-9,3,9,0.0008992805755395684,0.9991007194244604,1668,
2,7,4,3,1-5-8-9,3,10,0.0011682242990654205,0.9988317757009346,2140,
2,7,4,3,1-5-9-10,3,4,0.5,0.5,1,
2,7,4,3,1-5-9-10,4,2,0.5,0.5,7,
2,7,4,3,1-5-9-10,4,3,0.5,0.5,52,
2,7,4,3,1-5-9-10,4,4,0.5,0.5,183,
2,7,4,3,1-5-9-10,4,5,0.5,0.5,306,
2,7,4,3,1-5-9-10,4,6,0.006265664160401002,0.993734335839599,798,
2,7,4,3,1-5-9-10,4,7,0.003107734806629834,0.9968922651933702,1448,
2,7,4,3,1-5-9-10,4,8,0.0005927682276229994,0.999407231772377,1687,
2,7,4,3,1-5-9-10,4,9,0.001524390243902439,0.9984756097560976,984,
2,7,4,3,1-5-9-10,4,10,0.0005319148936170213,0.999468085106383,940,
2,7,4,3,1-5-9-9,3,2,0.5,0.5,2,
2,7,4,3,1-5-9-9,3,3,0.5,0.5,28,
2,7,4,3,1-5-9-9,3,4,0.5,0.5,93,
2,7,4,3,1-5-9-9,3,5,0.5,0.5,164,
2,7,4,3,1-5-9-9,3,6,0.08678756476683938,0.9132124352331606,386,
2,7,4,3,1-5-9-9,3,7,0.001948051948051948,0.9980519480519481,770,
2,7,4,3,1-5-9-9,3,8,0.002205071664829107,0.9977949283351709,907,
2,7,4,3,1-5-9-9,3,9,0.004615384615384616,0.9953846153846154,325,
2,7,4,3,1-5-9-9,3,10,0.009255725190839694,0.9907442748091603,655,
2,7,4,3,1-6-10-10,4,3,0.0,1.0,34,DRAW
2,7,4,3,1-6-10-10,4,4,0.0,1.0,122,DRAW
2,7,4,3,1-6-10-10,4,5,0.0,1.0,327,DRAW
2,7,4,3,1-6-10-10,4,6,0.0,1.0,422,DRAW
2,7,4,3,1-6-10-10,4,7,0.0,1.0,811,DRAW
2,7,4,3,1-6-10-10,4,8,0.0,1.0,885,DRAW
2,7,4,3,1-6-10-10,4,9,0.0,1.0,737,DRAW
2,7,4,3,1-6-10-10,4,10,0.0,1.0,406,DRAW
2,7,4,3,1-6-6-10,3,3,0.5,0.5,2,
2,7,4,3,1-6-6-10,3,4,0.5,0.5,1,
2,7,4,3,1-6-6-10,4,3,0.5,0.5,17,
2,7,4,3,1-6-6-10,4,4,0.5,0.5,78,
2,7,4,3,1-6-6-10,4,5,0.5,0.5,163,
2,7,4,3,1-6-6-10,4,6,0.2149122807017544,0.7850877192982456,114,
2,7,4,3,1-6-6-10,4,7,0.009473684210526316,0.9905263157894737,475,
2,7,4,3,1-6-6-10,4,8,0.0038880248833592537,0.9961119751166407,643,
2,7,4,3,1-6-6-10,4,9,0.0009124087591240876,0.9990875912408759,548,
2,7,4,3,1-6-6-10,4,10,0.0189873417721519,0.9810126582278481,316,
2,7,4,3,1-6-6-6,1,3,0.5,0.5,23,
2,7,4,3,1-6-6-6,1,4,0.5,0.5,74,
2,7,4,3,1-6-6-6,1,5,0.07109004739336493,0.9289099526066351,211,
2,7,4,3,1-6-6-6,1,6,0.00510204081632653,0.9948979591836735,98,
2,7,4,3,1-6-6-6,1,7,0.004930966469428008,0.995069033530572,507,
2,7,4,3,1-6-6-6,1,8,0.0007032348804500703,0.9992967651195499,711,
2,7,4,3,1-6-6-6,1,9,0.015319465098714544,0.9846805349012854,594,
2,7,4,3,1-6-6-6,1,10,0.1625673528111865,0.8374326471888135,716,
2,7,4,3,1-6-6-7,2,2,0.5,0.5,2,
2,7,4,3,1-6-6-7,2,3,0.5,0.5,77,
2,7,4,3,1-6-6-7,2,4,0.5,0.5,361,
2,7,4,3,1-6-6-7,2,5,0.006979062811565304,0.9930209371884346,1003,
2,7,4,3,1-6-6-7,2,6,0.0031120331950207467,0.9968879668049793,964,
2,7,4,3,1-6-6-7,2,7,0.0008086253369272237,0.9991913746630727,1855,
2,7,4,3,1-6-6-7,2,8,0.000794912559618442,0.9992050874403816,3145,
2,7,4,3,1-6-6-7,2,9,0.00017500875043752187,0.9998249912495625,2857,
2,7,4,3,1-6-6-7,2,10,0.00028968713789107763,0.9997103128621089,3452,
2,7,4,3,1-6-6-8,2,3,0.5,0.5,38,
2,7,4,3,1-6-6-8,2,4,0.5,0.5,188,
2,7,4,3,1-6-6-8,2,5,0.08348968105065666,0.9165103189493433,533,
2,7,4,3,1-6-6-8,2,6,0.014444444444444444,0.9855555555555555,450,
2,7,4,3,1-6-6-8,2,7,0.0014907573047107932,0.9985092426952892,1677,
2,7,4,3,1-6-6-8,2,8,0.00035211267605633805,0.9996478873239436,1420,
2,7,4,3,1-6-6-8,2,9,0.00030543677458766036,0.9996945632254124,1637,
2,7,4,3,1-6-6-8,2,10,0.000552791597567717,0.9994472084024323,1809,
2,7,4,3,1-6-6-9,3,2,0.5,0.5,1,
2,7,4,3,1-6-6-9,3,3,0.5,0.5,24,
2,7,4,3,1-6-6-9,3,4,0.5,0.5,104,
2,7,4,3,1-6-6-9,3,5,0.4762845849802372,0.5237154150197628,253,
2,7,4,3,1-6-6-9,3,6,0.0056179775280898875,0.9943820224719101,267,
2,7,4,3,1-6-6-9,3,7,0.004196642685851319,0.9958033573141487,834,
2,7,4,3,1-6-6-9,3,8,0.0010384215991692627,0.9989615784008308,963,
2,7,4,3,1-6-6-9,3,9,0.011945392491467578,0.9880546075085325,586,
2,7,4,3,1-6-6-9,3,10,0.00530035335689046,0.9946996466431095,849,
2,7,4,3,1-6-7-10,3,3,0.5,0.5,3,
2,7,4,3,1-6-7-10,3,4,0.5,0.5,1,
2,7,4,3,1-6-7-10,4,2,0.5,0.5,2,
2,7,4,3,1-6-7-10,4,3,0.5,0.5,35,
2,7,4,3,1-6-7-10,4,4,0.5,0.5,172,
2,7,4,3,1-6-7-10,4,5,0.5,0.5,509,
2,7,4,3,1-6-7-10,4,6,0.0008561643835616438,0.9991438356164384,584,
2,7,4,3,1-6-7-10,4,7,0.0015321756894790602,0.998467824310521,979,
2,7,4,3,1-6-7-10,4,8,0.00028901734104046245,0.9997109826589595,1730,
2,7,4,3,1-6-7-10,4,9,0.0017642907551164433,0.9982357092448836,1417,
2,7,4,3,1-6-7-10,4,10,0.001201510470305527,0.9987984895296945,971,
2,7,4,3,1-6-7-7,2,2,0.5,0.5,3,
2,7,4,3,1-6-7-7,2,3,0.5,0.5,61,
2,7,4,3,1-6-7-7,2,4,0.5,0.5,303,
2,7,4,3,1-6-7-7,2,5,0.09015486725663717,0.9098451327433629,904,
2,7,4,3,1-6-7-7,2,6,0.0014503263234227702,0.9985496736765772,1379,
2,7,4,3,1-6-7-7,2,7,0.0028,0.9972,1250,
2,7,4,3,1-6-7-7,2,8,0.0005588673621460507,0.999441132637854,2684,
2,7,4,3,1-6-7-7,2,9,0.0015772870662460567,0.998422712933754,2536,
2,7,4,3,1-6-7-7,2,10,0.0035126005201638216,0.9964873994798362,3041,
2,7,4,3,1-6-7-8,2,2,0.5,0.5,6,
2,7,4,3,1-6-7-8,2,3,0.5,0.5,119,
2,7,4,3,1-6-7-8,2,4,0.5,0.5,526,
2,7,4,3,1-6-7-8,2,5,0.005840363400389357,0.9941596365996106,1541,
2,7,4,3,1-6-7-8,2,6,0.0026761819803746653,0.9973238180196253,2242,
2,7,4,3,1-6-7-8,2,7,0.0012254901960784314,0.9987745098039216,3264,
2,7,4,3,1-6-7-8,2,8,0.0008860759493670886,0.9991139240506329,3950,
2,7,4,3,1-6-7-8,2,9,0.0006954102920723226,0.9993045897079277,4314,
2,7,4,3,1-6-7-8,2,10,0.00019880715705765408,0.9998011928429423,5030,
2,7,4,3,1-6-7-9,3,2,0.5,0.5,7,
2,7,4,3,1-6-7-9,3,3,0.5,0.5,64,
2,7,4,3,1-6-7-9,3,4,0.5,0.5,352,
2,7,4,3,1-6-7-9,3,5,0.5,0.5,870,
2,7,4,3,1-6-7-9,3,6,0.002334267040149393,0.9976657329598506,1071,
2,7,4,3,1-6-7-9,3,7,0.002900232018561485,0.9970997679814385,1724,
2,7,4,3,1-6-7-9,3,8,0.000365764447695684,0.9996342355523044,2734,
2,7,4,3,1-6-7-9,3,9,0.0002983293556085919,0.9997016706443914,1676,
2,7,4,3,1-6-7-9,3,10,0.0017226528854435831,0.9982773471145564,2322,
2,7,4,3,1-6-8-10,3,3,0.5,0.5,1,
2,7,4,3,1-6-8-10,4,2,0.5,0.5,2,
2,7,4,3,1-6-8-10,4,3,0.5,0.5,30,
2,7,4,3,1-6-8-10,4,4,0.5,0.5,189,
2,7,4,3,1-6-8-10,4,5,0.003386004514672686,0.9966139954853274,443,
2,7,4,3,1-6-8-10,4,6,0.050774526678141134,0.9492254733218589,581,
2,7,4,3,1-6-8-10,4,7,0.0026041666666666665,0.9973958333333334,1344,
2,7,4,3,1-6-8-10,4,8,0.002527379949452401,0.9974726200505476,1187,
2,7,4,3,1-6-8-10,4,9,0.003303964757709251,0.9966960352422908,1362,
2,7,4,3,1-6-8-10,4,10,0.006442723074631311,0.9935572769253687,959,
2,7,4,3,1-6-8-8,2,2,0.5,0.5,4,
2,7,4,3,1-6-8-8,2,3,0.5,0.5,38,
2,7,4,3,1-6-8-8,2,4,0.5,0.5,177,
2,7,4,3,1-6-8-8,2,5,0.004629629629629629,0.9953703703703703,432,
2,7,4,3,1-6-8-8,2,6,0.014328808446455505,0.9856711915535445,663,
2,7,4,3,1-6-8-8,2,7,0.002407152682255846,0.9975928473177441,1454,
2,7,4,3,1-6-8-8,3,8,0.005257009345794392,0.9947429906542056,856,
2,7,4,3,1-6-8-8,3,9,0.0006858710562414266,0.9993141289437586,1458,
2,7,4,3,1-6-8-8,3,10,0.0014094224324857083,0.9985905775675142,1602,
2,7,4,3,1-6-8-9,3,2,0.5,0.5,1,
2,7,4,3,1-6-8-9,3,3,0.5,0.5,82,
2,7,4,3,1-6-8-9,3,4,0.5,0.5,322,
2,7,4,3,1-6-8-9,3,5,0.023329129886506934,0.9766708701134931,793,
2,7,4,3,1-6-8-9,3,6,0.02102803738317757,0.9789719626168224,1070,
2,7,4,3,1-6-8-9,3,7,0.0015486725663716814,0.9984513274336283,2260,
2,7,4,3,1-6-8-9,3,8,0.0009474182851729038,0.9990525817148271,2111,
2,7,4,3,1-6-8-9,3,9,0.0009025270758122744,0.9990974729241877,1662,
2,7,4,3,1-6-8-9,3,10,0.0033407572383073497,0.9966592427616926,2245,
2,7,4,3,1-6-9-10,3,2,0.0,1.0,1,DRAW
2,7,4,3,1-6-9-10,3,3,0.0,1.0,1,DRAW
2,7,4,3,1-6-9-10,4,2,0.0,1.0,2,DRAW
2,7,4,3,1-6-9-10,4,3,0.0,1.0,43,DRAW
2,7,4,3,1-6-9-10,4,4,0.0,1.0,251,DRAW
2,7,4,3,1-6-9-10,4,5,0.0,1.0,494,DRAW
2,7,4,3,1-6-9-10,4,6,0.0,1.0,605,DRAW
2,7,4,3,1-6-9-10,4,7,0.0,1.0,1376,DRAW
2,7,4,3,1-6-9-10,4,8,0.0,1.0,1658,DRAW
2,7,4,3,1-6-9-10,4,9,0.0,1.0,1048,DRAW
2,7,4,3,1-6-9-10,4,10,0.0,1.0,963,DRAW
2,7,4,3,1-6-9-9,3,2,0.5,0.5,1,
2,7,4,3,1-6-9-9,3,3,0.5,0.5,16,
2,7,4,3,1-6-9-9,3,4,0.5,0.5,110,
2,7,4,3,1-6-9-9,3,5,0.5,0.5,221,
2,7,4,3,1-6-9-9,3,6,0.012747875354107648,0.9872521246458924,353,
2,7,4,3,1-6-9-9,3,7,0.011772853185595568,0.9882271468144044,722,
2,7,4,3,1-6-9-9,3,8,0.002880184331797235,0.9971198156682027,868,
2,7,4,3,1-6-9-9,3,9,0.0045045045045045045,0.9954954954954955,333,
2,7,4,3,1-6-9-9,3,10,0.0007352941176470588,0.9992647058823529,680,
2,7,4,3,1-7-10-10,4,2,0.0,1.0,2,DRAW
2,7,4,3,1-7-10-10,4,3,0.0,1.0,43,DRAW
2,7,4,3,1-7-10-10,4,4,0.0,1.0,138,DRAW
2,7,4,3,1-7-10-10,4,5,0.0,1.0,296,DRAW
2,7,4,3,1-7-10-10,4,6,0.0,1.0,483,DRAW
2,7,4,3,1-7-10-10,4,7,0.0,1.0,582,DRAW
2,7,4,3,1-7-10-10,4,8,0.0,1.0,986,DRAW
2,7,4,3,1-7-10-10,4,9,0.0,1.0,721,DRAW
2,7,4,3,1-7-10-10,4,10,0.0,1.0,466,DRAW
2,7,4,3,1-7-7-10,4,2,0.5,0.5,3,
2,7,4,3,1-7-7-10,4,3,0.5,0.5,19,
2,7,4,3,1-7-7-10,4,4,0.5,0.5,70,
2,7,4,3,1-7-7-10,4,5,0.5,0.5,164,
2,7,4,3,1-7-7-10,4,6,0.010736196319018405,0.9892638036809815,326,
2,7,4,3,1-7-7-10,4,7,0.010080645161290322,0.9899193548387096,248,
2,7,4,3,1-7-7-10,4,8,0.0008833922261484099,0.9991166077738516,566,
2,7,4,3,1-7-7-10,4,9,0.006628787878787879,0.9933712121212122,528,
2,7,4,3,1-7-7-10,4,10,0.004132231404958678,0.9958677685950413,363,
2,7,4,3,1-7-7-7,2,3,0.5,0.5,9,
2,7,4,3,1-7-7-7,2,4,0.5,0.5,59,
2,7,4,3,1-7-7-7,2,5,0.3968253968253968,0.6031746031746031,126,
2,7,4,3,1-7-7-7,2,6,0.046468401486988845,0.9535315985130112,269,
2,7,4,3,1-7-7-7,2,7,0.01485148514851485,0.9851485148514851,101,
2,7,4,3,1-7-7-7,2,8,0.0011210762331838565,0.9988789237668162,446,
2,7,4,3,1-7-7-7,2,9,0.002457002457002457,0.9975429975429976,407,
2,7,4,3,1-7-7-7,2,10,0.0010638297872340426,0.9989361702127659,470,
2,7,4,3,1-7-7-8,2,2,0.5,0.5,1,
2,7,4,3,1-7-7-8,2,3,0.5,0.5,47,
2,7,4,3,1-7-7-8,2,4,0.5,0.5,216,
2,7,4,3,1-7-7-8,2,5,0.20315091210613598,0.796849087893864,603,
2,7,4,3,1-7-7-8,2,6,0.0013297872340425532,0.9986702127659575,1128,
2,7,4,3,1-7-7-8,2,7,0.001128668171557562,0.9988713318284425,886,
2,7,4,3,1-7-7-8,3,8,0.001107011070110701,0.9988929889298893,1355,
2,7,4,3,1-7-7-8,3,9,0.0006531678641410843,0.999346832135859,1531,
2,7,4,3,1-7-7-8,3,10,0.0002785515320334262,0.9997214484679666,1795,
2,7,4,3,1-7-7-9,3,2,0.5,0.5,2,
2,7,4,3,1-7-7-9,3,3,0.5,0.5,23,
2,7,4,3,1-7-7-9,3,4,0.5,0.5,137,
2,7,4,3,1-7-7-9,3,5,0.5,0.5,279,
2,7,4,3,1-7-7-9,3,6,0.0035650623885918,0.9964349376114082,561,
2,7,4,3,1-7-7-9,3,7,0.004395604395604396,0.9956043956043956,455,
2,7,4,3,1-7-7-9,3,8,0.000931098696461825,0.9990689013035382,1074,
2,7,4,3,1-7-7-9,3,9,0.015471903377447188,0.9845280966225528,644,
2,7,4,3,1-7-7-9,3,10,0.006680840705047277,0.9933191592949527,823,
2,7,4,3,1-7-8-10,4,2,0.0,1.0,4,DRAW
2,7,4,3,1-7-8-10,4,3,0.0,1.0,44,DRAW
2,7,4,3,1-7-8-10,4,4,0.0,1.0,242,DRAW
2,7,4,3,1-7-8-10,4,5,0.0,1.0,538,DRAW
2,7,4,3,1-7-8-10,4,6,0.0,1.0,857,DRAW
2,7,4,3,1-7-8-10,4,7,0.0,1.0,1025,DRAW
2,7,4,3,1-7-8-10,4,8,0.0,1.0,1175,DRAW
2,7,4,3,1-7-8-10,4,9,0.0,1.0,1384,DRAW
2,7,4,3,1-7-8-10,4,10,0.0,1.0,960,DRAW
2,7,4,3,1-7-8-8,2,2,0.5,0.5,4,
2,7,4,3,1-7-8-8,2,3,0.5,0.5,51,
2,7,4,3,1-7-8-8,2,4,0.5,0.5,212,
2,7,4,3,1-7-8-8,2,5,0.01262135922330097,0.987378640776699,515,
2,7,4,3,1-7-8-8,2,6,0.003421309872922776,0.9965786901270772,1023,
2,7,4,3,1-7-8-8,2,7,0.0036496350364963502,0.9963503649635036,137,
2,7,4,3,1-7-8-8,3,7,0.005644402634054563,0.9943555973659455,1063,
